4	3	4	1	1	69	0	0	0	65	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
2	1	3	2	0	38	0	1	0	600	1	4	0	1	0	2	0	1	0	1	0	4	0	1	0	1	0	0	14	0
2	1	3	1	1	77	1	1	0	496	1	4	0	1	0	3	1	1	0	1	0	4	0	0	0	0	0	1	3	0
4	3	3	1	1	74	1	0	0	470	1	4	0	0	0	4	1	1	0	2	1	16	1	0	0	0	0	1	1	0
4	3	3	2	0	84	1	20	1	100	0	4	0	1	0	3	1	1	0	1	0	4	0	0	0	0	0	0	32	0
4	3	3	1	1	81	1	6	1	80	0	4	0	1	0	4	1	1	0	1	0	4	0	0	0	0	0	1	45	0
4	3	2	1	1	58	0	41	1	25	0	4	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	1	45	0
2	1	1	1	1	73	1	3	0	536	1	4	0	1	1	2	0	1	0	1	0	2	0	0	0	0	0	0	37	0
2	1	1	1	1	41	0	0	0	510	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	12	0
6	2	1	1	1	79	1	6	1	490	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	1	6	0
2	1	1	1	1	72	1	34	1	431	1	4	0	1	1	4	1	1	0	1	0	2	0	0	0	0	0	1	34	0
6	2	1	1	1	69	0	2	0	400	1	4	0	1	1	4	1	1	0	2	1	8	1	0	0	0	0	0	31	0
1	1	1	1	1	70	0	0	0	390	1	4	0	1	1	2	0	1	0	2	1	4	0	0	0	0	0	0	24	0
6	2	1	1	1	67	0	11	1	383	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	16	0
6	2	1	1	1	66	0	5	1	380	1	4	0	1	1	2	0	1	0	1	0	2	0	0	0	0	0	0	43	0
2	1	1	1	1	43	0	0	0	363	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	12	0
2	1	1	1	1	55	0	0	0	345	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	10	0
6	2	1	1	1	67	0	6	1	330	1	4	0	1	0	2	0	1	0	1	0	2	0	1	0	0	0	0	22	1
2	1	1	1	1	37	0	2	0	325	1	4	0	1	1	3	1	1	0	1	0	2	0	0	0	0	0	0	29	0
2	1	1	1	1	20	0	1	0	320	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	15	0
6	2	1	1	1	58	0	1	0	310	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	1	1	0
6	2	1	1	1	78	1	0	0	304	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	6	0
2	1	1	1	1	51	0	0	0	300	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	21	0
4	3	1	1	1	33	0	0	0	300	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	8	0
6	2	1	1	1	76	1	1	0	295	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	9	0
2	1	1	1	1	79	1	4	0	295	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	1	5	0
6	2	1	1	1	70	0	0	0	289	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	15	0
2	1	1	1	1	62	0	0	0	280	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	13	0
4	3	1	1	1	59	0	0	0	280	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	3	0
4	3	1	1	1	52	0	0	0	268	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	58	0	0	0	257	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
1	1	1	1	1	54	0	0	0	256	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	0	13	0
2	1	1	1	1	54	0	0	0	255	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	17	0
2	1	1	1	1	77	1	1	0	255	1	4	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	7	0
6	2	1	1	1	68	0	0	0	253	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	17	0
3	1	1	1	1	38	0	0	0	242	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	6	0
2	1	1	4	0	67	0	70	1	240	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	92	0
1	1	1	1	1	54	0	0	0	240	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	9	0
4	3	1	1	1	68	0	0	0	235	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	83	1	6	1	220	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	1	83	0
4	3	1	1	1	57	0	6	1	215	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	0	8	0
4	3	1	1	1	84	1	2	0	214	1	4	0	0	1	4	1	1	0	1	0	2	0	0	0	0	0	1	13	0
4	3	1	1	1	90	1	0	0	209	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	1	1	1	60	0	0	0	208	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	72	1	23	1	207	1	4	0	0	1	3	1	1	0	1	0	2	0	0	0	0	0	0	25	0
4	3	1	1	1	51	0	0	0	199	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	83	1	0	0	194	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	1	1	1	67	0	7	1	188	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	9	0
4	3	1	1	1	29	0	0	0	188	1	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
2	1	1	1	1	31	0	0	0	181	1	4	0	1	1	4	1	1	0	1	0	2	0	0	0	0	0	0	9	0
4	3	1	1	1	81	1	6	1	162	1	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	30	0
4	3	1	1	1	81	1	2	0	148	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	1	5	0
4	3	1	1	1	70	0	16	1	146	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	18	0
4	3	1	1	1	65	0	0	0	146	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	2	0	67	0	0	0	146	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	88	1	0	0	145	1	4	0	1	0	3	1	0	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	73	1	1	0	145	1	4	0	0	1	3	1	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	1	1	1	35	0	0	0	140	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	85	1	0	0	140	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	74	1	0	0	140	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	50	0	0	0	138	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	73	1	0	0	136	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	81	1	0	0	135	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	68	0	0	0	135	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	85	1	0	0	135	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	64	0	20	1	130	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	36	0
4	3	1	1	1	56	0	0	0	130	1	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	3	0
4	3	1	1	1	83	1	0	0	130	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	2	0	64	0	14	1	130	1	4	0	0	1	2	0	1	0	1	0	2	0	0	0	0	0	0	17	0
4	3	1	1	1	59	0	9	1	130	1	4	0	0	1	2	0	1	0	1	0	2	0	0	0	0	0	0	11	0
4	3	1	1	1	65	0	1	0	130	1	4	0	0	1	3	1	1	0	1	0	2	0	0	0	0	0	0	3	0
4	3	1	1	1	32	0	0	0	128	1	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	79	1	2	0	128	1	4	0	1	1	4	1	1	0	1	0	2	0	0	0	0	0	0	8	0
4	3	1	2	0	82	1	8	1	127	1	4	0	1	0	4	1	1	0	1	0	2	0	0	0	0	0	0	15	0
4	3	1	1	1	73	1	0	0	125	1	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	75	1	0	0	122	1	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	93	1	0	0	120	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	46	0	0	0	119	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	19	0	0	0	119	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	2	0	73	1	0	0	116	0	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	2	0	70	0	1	0	115	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	6	0
4	3	1	1	1	32	0	0	0	115	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	3	0	67	0	1	0	114	0	4	0	0	1	2	0	1	0	1	0	2	0	0	0	0	0	0	3	0
4	3	1	1	1	67	0	0	0	112	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	60	0	0	0	111	0	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	86	1	0	0	110	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	87	1	0	0	110	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	32	0	0	0	110	0	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	61	0	0	0	110	0	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	67	0	0	0	107	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	74	1	0	0	106	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	100	1	3	0	105	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	9	0
4	3	1	1	1	80	1	3	0	105	0	4	0	1	1	1	0	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	1	1	1	76	1	0	0	104	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	84	1	2	0	104	0	4	0	0	1	3	1	1	0	1	0	2	0	0	0	0	0	0	5	0
4	3	1	1	1	76	1	0	0	100	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	76	1	0	0	100	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	93	1	3	0	100	0	4	0	1	1	3	1	1	0	1	0	2	0	1	0	0	0	0	17	1
4	3	1	1	1	64	0	0	0	98	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	90	1	5	1	96	0	4	0	1	1	4	1	1	0	1	0	2	0	0	0	0	0	0	8	0
4	3	1	1	1	52	0	0	0	95	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	65	0	0	0	95	0	4	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	65	0	0	0	95	0	4	0	0	1	4	1	1	0	1	0	2	0	0	0	0	0	0	7	0
4	3	1	1	1	77	1	0	0	93	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	84	1	4	0	91	0	4	0	0	1	4	1	1	0	1	0	2	0	0	0	0	0	0	6	0
4	3	1	1	1	84	1	6	1	90	0	4	0	0	0	4	1	1	0	1	0	2	0	0	0	0	0	0	8	0
4	3	1	1	1	65	0	0	0	90	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	1	1	1	60	0	0	0	90	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	2	0	86	1	0	0	90	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	92	1	0	0	90	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	85	1	0	0	88	0	4	0	0	0	3	1	0	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	65	0	0	0	86	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	78	1	0	0	85	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	77	1	0	0	80	0	4	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	89	1	0	0	79	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	99	1	0	0	79	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	79	1	0	0	75	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	60	0	0	0	62	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	1	1	43	0	0	0	60	0	4	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	85	1	0	0	55	0	4	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	4	0	67	0	79	1	55	0	4	0	1	1	4	1	1	0	1	0	2	0	0	0	0	0	0	92	0
4	3	1	1	1	60	0	0	0	53	0	4	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	1	1	1	84	1	0	0	51	0	4	0	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	2	0
4	3	1	2	0	78	1	1	0	33	0	4	0	0	1	4	1	1	0	1	0	2	0	0	0	0	0	0	7	0
2	1	4	1	1	16	0	0	0	191	1	1	1	1	0	3	1	0	0	1	0	2	0	0	0	0	0	0	37	0
2	1	4	1	1	64	0	0	0	169	1	1	1	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	18	0
3	1	4	1	1	0	0	9	1	135	1	1	1	1	0	3	1	0	0	1	0	2	0	1	0	0	0	1	37	1
3	1	4	2	0	1	0	0	0	125	1	1	1	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	6	0
4	3	4	1	1	5	0	0	0	121	1	1	1	1	0	3	1	0	0	1	0	2	0	1	0	0	0	0	7	1
4	3	4	1	1	83	1	0	0	60	0	1	1	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	1	0
4	3	4	1	1	81	1	0	0	54	0	1	1	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0
6	2	3	1	1	53	0	7	1	535	1	1	1	1	0	3	1	0	0	1	0	4	0	0	0	0	0	0	22	0
6	2	3	1	1	48	0	1	0	510	1	1	1	0	0	2	0	1	0	1	0	5	1	0	0	0	0	0	8	0
4	3	3	2	0	81	1	2	0	510	1	1	1	1	0	3	1	1	0	1	0	4	0	0	0	0	0	1	2	0
2	1	3	1	1	66	0	1	0	480	1	1	1	1	0	3	1	1	0	1	0	5	1	0	0	0	0	0	15	0
6	2	3	1	1	68	0	1	0	445	1	1	1	0	0	3	1	1	0	1	0	5	1	0	0	0	0	0	31	0
2	1	3	1	1	49	0	5	1	440	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	115	0
2	1	3	1	1	82	1	9	1	440	1	1	1	0	0	3	1	1	0	1	0	5	1	0	0	0	0	1	58	0
6	2	3	2	0	67	0	6	1	435	1	1	1	0	0	3	1	0	0	1	0	3	0	0	0	0	0	0	15	0
2	1	3	2	0	54	0	3	0	435	1	1	1	0	0	4	1	1	0	1	0	4	0	0	0	0	0	1	8	0
2	1	3	2	0	42	0	50	1	434	1	1	1	0	0	4	1	0	0	1	0	4	0	0	0	0	0	1	85	0
2	1	3	1	1	70	0	7	1	430	1	1	1	1	0	4	1	1	0	1	0	4	0	0	0	0	0	0	20	0
4	3	3	1	1	59	0	9	1	420	1	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	29	0
2	1	3	1	1	76	1	0	0	420	1	1	1	0	0	4	1	1	0	1	0	4	0	0	0	0	0	0	18	0
6	2	3	1	1	49	0	4	0	420	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	11	0
6	2	3	1	1	69	0	1	0	410	1	1	1	0	0	2	0	1	0	1	0	4	0	0	0	0	0	0	9	0
6	2	3	1	1	54	0	1	0	403	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	49	0
2	1	3	2	0	71	1	1	0	402	1	1	1	0	0	4	1	1	0	1	0	4	0	0	0	0	0	0	9	0
4	3	3	1	1	77	1	0	0	400	1	1	1	0	0	2	0	1	0	1	0	3	0	0	0	0	0	0	2	0
6	2	3	1	1	77	1	1	0	395	1	1	1	0	0	3	1	0	0	1	0	5	1	0	0	0	0	0	20	0
2	1	3	1	1	74	1	1	0	395	1	1	1	0	0	3	1	1	0	2	1	14	1	0	0	0	0	1	1	0
4	3	3	1	1	34	0	0	0	355	1	1	1	0	0	4	1	0	0	1	0	3	0	1	0	1	0	0	37	0
6	2	3	1	1	70	0	2	0	350	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	1	8	0
2	1	3	1	1	81	1	1	0	347	1	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	8	0
6	2	3	1	1	65	0	11	1	340	1	1	1	1	0	4	1	0	0	1	0	4	0	0	0	0	0	0	29	0
6	2	3	1	1	80	1	1	0	340	1	1	1	0	0	5	1	0	0	1	0	4	0	0	0	0	0	1	1	0
4	3	3	1	1	74	1	0	0	330	1	1	1	0	0	2	0	1	0	1	0	6	1	0	0	0	0	0	2	0
2	1	3	1	1	71	1	1	0	322	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	17	0
6	2	3	1	1	69	0	7	1	300	1	1	1	1	0	4	1	1	0	1	0	3	0	1	1	0	0	1	115	1
4	3	3	1	1	67	0	1	0	300	1	1	1	0	0	5	1	1	0	1	0	4	0	0	0	0	0	1	25	0
4	3	3	3	0	85	1	4	0	299	1	1	1	0	0	3	1	0	0	1	0	3	0	0	0	0	0	0	6	0
4	3	3	1	1	43	0	7	1	289	1	1	1	0	0	4	1	1	0	1	0	4	0	0	0	0	0	0	10	0
2	1	3	1	1	65	0	2	0	276	1	1	1	0	0	2	0	1	0	1	0	5	1	0	0	0	0	1	40	0
2	1	3	1	1	66	0	0	0	260	1	1	1	1	0	3	1	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	3	1	1	68	0	26	1	229	1	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	31	0
4	3	3	1	1	63	0	0	0	220	1	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0
2	1	3	1	1	82	1	0	0	206	1	1	1	1	0	3	1	1	0	1	0	3	0	0	0	0	0	0	14	0
4	3	3	1	1	58	0	3	0	180	1	1	1	0	0	3	1	1	0	1	0	3	0	0	0	0	0	0	5	0
4	3	3	1	1	79	1	8	1	169	1	1	1	0	0	4	1	0	0	1	0	4	0	0	0	0	0	0	14	0
4	3	3	1	1	85	1	0	0	159	1	1	1	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	1	0
4	3	3	1	1	79	1	7	1	159	1	1	1	0	0	4	1	1	0	1	0	4	0	0	0	0	0	0	23	0
4	3	3	2	0	77	1	5	1	159	1	1	1	0	0	2	0	1	0	1	0	3	0	1	0	0	0	0	7	1
4	3	3	1	1	83	1	0	0	157	1	1	1	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	4	0
4	3	3	1	1	73	1	7	1	155	1	1	1	0	0	3	1	0	0	1	0	3	0	0	0	0	0	0	13	0
4	3	3	1	1	85	1	0	0	150	1	1	1	0	0	3	1	0	0	1	0	5	1	0	0	0	0	0	0	0
4	3	3	1	1	72	1	0	0	150	1	1	1	0	0	3	1	1	0	1	0	3	0	0	0	0	0	0	1	0
4	3	3	3	0	55	0	2	0	145	1	1	1	0	0	2	0	1	0	1	0	4	0	0	0	0	0	0	12	0
4	3	3	1	1	75	1	12	1	144	1	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	15	0
4	3	3	2	0	79	1	3	0	142	1	1	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	5	0
4	3	3	2	0	86	1	8	1	140	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	22	0
4	3	3	1	1	67	0	17	1	130	1	1	1	0	0	4	1	0	0	1	0	4	0	0	0	0	0	1	25	0
4	3	3	2	0	84	1	14	1	130	1	1	1	0	0	2	0	1	0	1	0	4	0	0	0	0	0	0	19	0
4	3	3	3	0	55	0	9	1	129	1	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	12	0
4	3	3	2	0	81	1	25	1	129	1	1	1	0	0	3	1	1	0	1	0	3	0	0	0	0	0	0	32	0
4	3	3	1	1	57	0	5	1	123	1	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	7	0
4	3	3	2	0	62	0	0	0	122	1	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	8	0
4	3	3	1	1	83	1	9	1	121	1	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	12	0
4	3	3	3	0	76	1	5	1	120	0	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	13	0
4	3	3	2	0	64	0	7	1	119	0	1	1	0	0	3	1	0	0	1	0	3	0	0	0	0	0	0	15	0
4	3	3	1	1	79	1	0	0	118	0	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	2	0
4	3	3	1	1	76	1	0	0	110	0	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	1	0
4	3	3	1	1	76	1	8	1	110	0	1	1	0	0	3	1	1	0	1	0	4	0	0	0	0	0	0	10	0
4	3	3	1	1	74	1	6	1	105	0	1	1	0	0	2	0	1	0	1	0	4	0	0	0	0	0	0	8	0
4	3	3	1	1	77	1	10	1	100	0	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	12	0
4	3	3	2	0	77	1	6	1	100	0	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	9	0
4	3	3	4	0	70	0	0	0	100	0	1	1	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0
4	3	3	1	1	89	1	9	1	100	0	1	1	1	0	2	0	1	0	1	0	3	0	0	0	0	0	0	11	0
4	3	3	1	1	63	0	1	0	97	0	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	4	0
4	3	3	2	0	85	1	1	0	90	0	1	1	0	0	3	1	0	0	1	0	4	0	1	0	0	0	0	5	1
4	3	3	1	1	84	1	0	0	85	0	1	1	0	0	3	1	0	0	1	0	4	0	1	0	0	0	0	2	1
4	3	3	1	1	90	1	0	0	83	0	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	0	1	0
4	3	3	2	0	83	1	3	0	81	0	1	1	0	0	3	1	0	0	1	0	4	0	0	0	0	0	1	32	0
4	3	3	3	0	85	1	9	1	81	0	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	23	0
4	3	3	1	1	76	1	9	1	70	0	1	1	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	12	0
4	3	3	2	0	88	1	0	0	56	0	1	1	0	0	3	1	0	0	1	0	3	0	0	0	0	0	0	1	0
6	2	3	1	1	73	1	2	0	0	0	1	1	0	0	3	1	1	0	1	0	3	0	0	0	0	0	1	3	0
6	2	2	1	1	66	0	29	1	560	1	1	1	1	0	2	0	0	0	1	0	2	0	0	0	0	0	1	40	0
4	3	2	1	1	66	0	1	0	420	1	1	1	1	0	5	1	0	0	1	0	2	0	0	0	0	0	1	1	0
6	2	2	1	1	51	0	7	1	410	1	1	1	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	16	0
4	3	2	1	1	63	0	25	1	400	1	1	1	1	0	3	1	0	0	1	0	2	0	0	0	0	0	1	25	0
4	3	2	1	1	46	0	2	0	380	1	1	1	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	13	0
2	1	2	1	1	63	0	8	1	380	1	1	1	1	0	3	1	1	0	1	0	2	0	1	0	0	0	0	23	1
